country,continent,year,life_expectancy,population,gdp_per_capita,iso_alpha,iso_num,gdp_total_usd
Norway,Europe,1987,75.89,4186147,31540.97,NOR,578,132035136943
Norway,Europe,1992,77.32,4286357,33965.66,NOR,578,145588944501
Norway,Europe,1997,78.32,4405672,41283.16,NOR,578,181880062084
Norway,Europe,2002,79.05,4535591,44683.98,NOR,578,202668257532
Norway,Europe,2007,80.2,4627926,49357.19,NOR,578,228421422888
Oman,Asia,1952,37.58,507833,1828.23,OMN,512,928435526
Oman,Asia,1957,40.08,561977,2242.75,OMN,512,1260373917
Oman,Asia,1962,43.16,628164,2924.64,OMN,512,1837153561
Oman,Asia,1967,46.99,714775,4720.94,OMN,512,3374409888
Oman,Asia,1972,52.14,829050,10618.04,OMN,512,8802886062
Oman,Asia,1977,57.37,1004533,11848.34,OMN,512,11902048525
Oman,Asia,1982,62.73,1301048,12954.79,OMN,512,16854803620
Oman,Asia,1987,67.73,1593882,18115.22,OMN,512,28873523084
Oman,Asia,1992,71.2,1915208,18616.71,OMN,512,35654871926
Oman,Asia,1997,72.5,2283635,19702.06,OMN,512,44992313788
Oman,Asia,2002,74.19,2713462,19774.84,OMN,512,53658276896
Oman,Asia,2007,75.64,3204897,22316.19,OMN,512,71521090382
Pakistan,Asia,1952,43.44,41346560,684.6,PAK,586,28305854976
Pakistan,Asia,1957,45.56,46679944,747.08,PAK,586,34873652564
Pakistan,Asia,1962,47.67,53100671,803.34,PAK,586,42657893041
Pakistan,Asia,1967,49.8,60641899,942.41,PAK,586,57149532037
Pakistan,Asia,1972,51.93,69325921,1049.94,PAK,586,72788057495
Pakistan,Asia,1977,54.04,78152686,1175.92,PAK,586,91901306521
Pakistan,Asia,1982,56.16,91462088,1443.43,PAK,586,132019121682
Pakistan,Asia,1987,58.24,105186881,1704.69,PAK,586,179311024172
Pakistan,Asia,1992,60.84,120065004,1971.83,PAK,586,236747776837
Pakistan,Asia,1997,61.82,135564834,2049.35,PAK,586,277819792558
Pakistan,Asia,2002,63.61,153403524,2092.71,PAK,586,321029088710
Pakistan,Asia,2007,65.48,169270617,2605.95,PAK,586,441110764371
Panama,Americas,1952,55.19,940080,2480.38,PAN,591,2331755630
Panama,Americas,1957,59.2,1063506,2961.8,PAN,591,3149892071
Panama,Americas,1962,61.82,1215725,3536.54,PAN,591,4299460092
Panama,Americas,1967,64.07,1405486,4421.01,PAN,591,6213667661
Panama,Americas,1972,66.22,1616384,5364.25,PAN,591,8670687872
Panama,Americas,1977,68.68,1839782,5351.91,PAN,591,9846347684
Panama,Americas,1982,70.47,2036305,7009.6,PAN,591,14273683528
Panama,Americas,1987,71.52,2253639,7034.78,PAN,591,15853854564
Panama,Americas,1992,72.46,2484997,6618.74,PAN,591,16447549044
Panama,Americas,1997,73.74,2734531,7113.69,PAN,591,19452605829
Panama,Americas,2002,74.71,2990875,7356.03,PAN,591,22000966226
Panama,Americas,2007,75.54,3242173,9809.19,PAN,591,31803090970
Paraguay,Americas,1952,62.65,1555876,1952.31,PRY,600,3037552274
Paraguay,Americas,1957,63.2,1770902,2046.15,PRY,600,3623531127
Paraguay,Americas,1962,64.36,2009813,2148.03,PRY,600,4317138618
Paraguay,Americas,1967,64.95,2287985,2299.38,PRY,600,5260946949
Paraguay,Americas,1972,65.82,2614104,2523.34,PRY,600,6596273187
Paraguay,Americas,1977,66.35,2984494,3248.37,PRY,600,9694740775
Paraguay,Americas,1982,66.87,3366439,4258.5,PRY,600,14335980482
Paraguay,Americas,1987,67.38,3886512,3998.88,PRY,600,15541695107
Paraguay,Americas,1992,68.22,4483945,4196.41,PRY,600,18816471637
Paraguay,Americas,1997,69.4,5154123,4247.4,PRY,600,21891622030
Paraguay,Americas,2002,70.76,5884491,3783.67,PRY,600,22264972062
Paraguay,Americas,2007,71.75,6667147,4172.84,PRY,600,27820937687
Peru,Americas,1952,43.9,8025700,3758.52,PER,604,30164753964
Peru,Americas,1957,46.26,9146100,4245.26,PER,604,38827572486
Peru,Americas,1962,49.1,10516500,4957.04,PER,604,52130711160
Peru,Americas,1967,51.44,12132200,5788.09,PER,604,70222265498
Peru,Americas,1972,55.45,13954700,5937.83,PER,604,82860636301
Peru,Americas,1977,58.45,15990099,6281.29,PER,604,100438448948
Peru,Americas,1982,61.41,18125129,6434.5,PER,604,116626142550
Peru,Americas,1987,64.13,20195924,6360.94,PER,604,128465060809
Peru,Americas,1992,66.46,22430449,4446.38,PER,604,99734299825
Peru,Americas,1997,68.39,24748122,5838.35,PER,604,144488198079
Peru,Americas,2002,69.91,26769436,5909.02,PER,604,158181132713
Peru,Americas,2007,71.42,28674757,7408.91,PER,604,212448693885
Philippines,Asia,1952,47.75,22438691,1272.88,PHL,608,28561761000
Philippines,Asia,1957,51.33,26072194,1547.94,PHL,608,40358191980
Philippines,Asia,1962,54.76,30325264,1649.55,PHL,608,50023039231
Philippines,Asia,1967,56.39,35356600,1814.13,PHL,608,64141468758
Philippines,Asia,1972,58.06,40850141,1989.37,PHL,608,81266045001
Philippines,Asia,1977,60.06,46850962,2373.2,PHL,608,111186703018
Philippines,Asia,1982,62.08,53456774,2603.27,PHL,608,139162416051
Philippines,Asia,1987,64.15,60017788,2189.63,PHL,608,131416749138
Philippines,Asia,1992,66.46,67185766,2279.32,PHL,608,153137860159
Philippines,Asia,1997,68.56,75012988,2536.53,PHL,608,190272694452
Philippines,Asia,2002,70.3,82995088,2650.92,PHL,608,220013338681
Philippines,Asia,2007,71.69,91077287,3190.48,PHL,608,290580262628
Poland,Europe,1952,61.31,25730551,4029.33,POL,616,103676881061
Poland,Europe,1957,65.77,28235346,4734.25,POL,616,133673186800
Poland,Europe,1962,67.64,30329617,5338.75,POL,616,161922242759
Poland,Europe,1967,69.61,31785378,6557.15,POL,616,208421491353
Poland,Europe,1972,70.85,33039545,8006.51,POL,616,264531447438
Poland,Europe,1977,70.67,34621254,9508.14,POL,616,329183730008
Poland,Europe,1982,71.32,36227381,8451.53,POL,616,306176797343
Poland,Europe,1987,70.98,37740710,9082.35,POL,616,342774337468
Poland,Europe,1992,70.99,38370697,7738.88,POL,616,296946219599
Poland,Europe,1997,72.75,38654957,10159.58,POL,616,392718128038
Poland,Europe,2002,74.67,38625976,12002.24,POL,616,463598234186
Poland,Europe,2007,75.56,38518241,15389.92,POL,616,592792647531
Portugal,Europe,1952,59.82,8526050,3068.32,PRT,620,26160649736
Portugal,Europe,1957,61.51,8817650,3774.57,PRT,620,33282837160
Portugal,Europe,1962,64.39,9019800,4727.95,PRT,620,42645163410
Portugal,Europe,1967,66.6,9103000,6361.52,PRT,620,57908916560
Portugal,Europe,1972,69.26,8970450,9022.25,PRT,620,80933642512
Portugal,Europe,1977,70.41,9662600,10172.49,PRT,620,98292701874
Portugal,Europe,1982,72.77,9859650,11753.84,PRT,620,115888748556
Portugal,Europe,1987,74.06,9915289,13039.31,PRT,620,129288527011
Portugal,Europe,1992,74.86,9927680,16207.27,PRT,620,160900590234
Portugal,Europe,1997,75.97,10156415,17641.03,PRT,620,179169621707
Portugal,Europe,2002,77.29,10433867,19970.91,PRT,620,208373818809
Portugal,Europe,2007,78.1,10642836,20509.65,PRT,620,218280841367
Puerto Rico,Americas,1952,64.28,2227000,3081.96,PRI,630,6863524920
Puerto Rico,Americas,1957,68.54,2260000,3907.16,PRI,630,8830181600
Puerto Rico,Americas,1962,69.62,2448046,5108.34,PRI,630,12505451304
Puerto Rico,Americas,1967,71.1,2648961,6929.28,PRI,630,18355392478
Puerto Rico,Americas,1972,72.16,2847132,9123.04,PRI,630,25974499121
Puerto Rico,Americas,1977,73.44,3080828,9770.52,PRI,630,30101291591
Puerto Rico,Americas,1982,73.75,3279001,10330.99,PRI,630,33875326541
Puerto Rico,Americas,1987,74.63,3444468,12281.34,PRI,630,42302682627
Puerto Rico,Americas,1992,73.91,3585176,14641.59,PRI,630,52492677070
Puerto Rico,Americas,1997,74.92,3759430,16999.43,PRI,630,63908167125
Puerto Rico,Americas,2002,77.78,3859606,18855.61,PRI,630,72775225490
Puerto Rico,Americas,2007,78.75,3942491,19328.71,PRI,630,76203265217
Reunion,Africa,1952,52.72,257700,2718.89,REU,638,700657953
Reunion,Africa,1957,55.09,308700,2769.45,REU,638,854929215
Reunion,Africa,1962,57.67,358900,3173.72,REU,638,1139048108
Reunion,Africa,1967,60.54,414024,4021.18,REU,638,1664865028
Reunion,Africa,1972,64.27,461633,5047.66,REU,638,2330166429
Reunion,Africa,1977,67.06,492095,4319.8,REU,638,2125751981
Reunion,Africa,1982,69.89,517810,5267.22,REU,638,2727419188
Reunion,Africa,1987,71.91,562035,5303.38,REU,638,2980685178
Reunion,Africa,1992,73.61,622191,6101.26,REU,638,3796149061
Reunion,Africa,1997,74.77,684810,6071.94,REU,638,4158125231
Reunion,Africa,2002,75.74,743981,6316.17,REU,638,4699110473
Reunion,Africa,2007,76.44,798094,7670.12,REU,638,6121476751
Romania,Europe,1952,61.05,16630000,3144.61,ROU,642,52294864300
Romania,Europe,1957,64.1,17829327,3943.37,ROU,642,70307633212
Romania,Europe,1962,66.8,18680721,4735.0,ROU,642,88453213935
Romania,Europe,1967,66.8,19284814,6470.87,ROU,642,124789524368
Romania,Europe,1972,69.21,20662648,8011.41,ROU,642,165536944814
Romania,Europe,1977,69.46,21658597,9356.4,ROU,642,202646496971
Romania,Europe,1982,69.66,22356726,9605.31,ROU,642,214743283815
Romania,Europe,1987,69.53,22686371,9696.27,ROU,642,219973178536
Romania,Europe,1992,69.36,22797027,6598.41,ROU,642,150424130927
Romania,Europe,1997,69.72,22562458,7346.55,ROU,642,165756225820
Romania,Europe,2002,71.32,22404337,7885.36,ROU,642,176666262806
Romania,Europe,2007,72.48,22276056,10808.48,ROU,642,240770305755
Rwanda,Africa,1952,40.0,2534927,493.32,RWA,646,1250530188
Rwanda,Africa,1957,41.5,2822082,540.29,RWA,646,1524742684
Rwanda,Africa,1962,43.0,3051242,597.47,RWA,646,1823025558
Rwanda,Africa,1967,44.1,3451079,510.96,RWA,646,1763363326
Rwanda,Africa,1972,44.6,3992121,590.58,RWA,646,2357666820
Rwanda,Africa,1977,45.0,4657072,670.08,RWA,646,3120610806
Rwanda,Africa,1982,46.22,5507565,881.57,RWA,646,4855304077
Rwanda,Africa,1987,44.02,6349365,847.99,RWA,646,5384198026
Rwanda,Africa,1992,23.6,7290203,737.07,RWA,646,5373389925
Rwanda,Africa,1997,36.09,7212583,589.94,RWA,646,4254991215
Rwanda,Africa,2002,43.41,7852401,785.65,RWA,646,6169238846
Rwanda,Africa,2007,46.24,8860588,863.09,RWA,646,7647484897
Sao Tome and Principe,Africa,1952,46.47,60011,879.58,STP,678,52784475
Sao Tome and Principe,Africa,1957,48.94,61325,860.74,STP,678,52784880
Sao Tome and Principe,Africa,1962,51.89,65345,1071.55,STP,678,70020435
Sao Tome and Principe,Africa,1967,54.42,70787,1384.84,STP,678,98028669
Sao Tome and Principe,Africa,1972,56.48,76595,1532.99,STP,678,117419369
Sao Tome and Principe,Africa,1977,58.55,86796,1737.56,STP,678,150813258
Sao Tome and Principe,Africa,1982,60.35,98593,1890.22,STP,678,186362460
Sao Tome and Principe,Africa,1987,61.73,110812,1516.53,STP,678,168049722
Sao Tome and Principe,Africa,1992,62.74,125911,1428.78,STP,678,179899119
Sao Tome and Principe,Africa,1997,63.31,145608,1339.08,STP,678,194980761
Sao Tome and Principe,Africa,2002,64.34,170372,1353.09,STP,678,230528649
Sao Tome and Principe,Africa,2007,65.53,199579,1598.44,STP,678,319015057
Saudi Arabia,Asia,1952,39.88,4005677,6459.55,SAU,682,25874870865
Saudi Arabia,Asia,1957,42.87,4419650,8157.59,SAU,682,36053692644
Saudi Arabia,Asia,1962,45.91,4943029,11626.42,SAU,682,57469731226
Saudi Arabia,Asia,1967,49.9,5618198,16903.05,SAU,682,94964681704
Saudi Arabia,Asia,1972,53.89,6472756,24837.43,SAU,682,160766624057
Saudi Arabia,Asia,1977,58.69,8128505,34167.76,SAU,682,277732807999
Saudi Arabia,Asia,1982,63.01,11254672,33693.18,SAU,682,379205689537
Saudi Arabia,Asia,1987,66.3,14619745,21198.26,SAU,682,309913155644
Saudi Arabia,Asia,1992,68.77,16945857,24841.62,SAU,682,420962540168
Saudi Arabia,Asia,1997,70.53,21229759,20586.69,SAU,682,437050467308
Saudi Arabia,Asia,2002,71.63,24501530,19014.54,SAU,682,465885322246
Saudi Arabia,Asia,2007,72.78,27601038,21654.83,SAU,682,597695785714
Senegal,Africa,1952,37.28,2755589,1450.36,SEN,686,3996596062
Senegal,Africa,1957,39.33,3054547,1567.65,SEN,686,4788460605
Senegal,Africa,1962,41.45,3430243,1654.99,SEN,686,5677017863
Senegal,Africa,1967,43.56,3965841,1612.4,SEN,686,6394522028
Senegal,Africa,1972,45.82,4588696,1597.71,SEN,686,7331405486
Senegal,Africa,1977,48.88,5260855,1561.77,SEN,686,8216245513
Senegal,Africa,1982,52.38,6147783,1518.48,SEN,686,9335285530
Senegal,Africa,1987,55.77,7171347,1441.72,SEN,686,10339074397
Senegal,Africa,1992,58.2,8307920,1367.9,SEN,686,11364403768
Senegal,Africa,1997,60.19,9535314,1392.37,SEN,686,13276685154
Senegal,Africa,2002,61.6,10870037,1519.64,SEN,686,16518543027
Senegal,Africa,2007,63.06,12267493,1712.47,SEN,686,21007713738
Serbia,Europe,1952,58.0,6860147,3581.46,SRB,688,24569342075
Serbia,Europe,1957,61.68,7271135,4981.09,SRB,688,36218177837
Serbia,Europe,1962,64.53,7616060,6289.63,SRB,688,47902199458
Serbia,Europe,1967,66.91,7971222,7991.71,SRB,688,63703694570
Serbia,Europe,1972,68.7,8313288,10522.07,SRB,688,87472998266
Serbia,Europe,1977,70.3,8686367,12980.67,SRB,688,112754863526
Serbia,Europe,1982,70.16,9032824,15181.09,SRB,688,137128114098
Serbia,Europe,1987,71.22,9230783,15870.88,SRB,688,146500649299
Serbia,Europe,1992,71.66,9826397,9325.07,SRB,688,91631839873
Serbia,Europe,1997,72.23,10336594,7914.32,SRB,688,81807112626
Serbia,Europe,2002,73.21,10111559,7236.08,SRB,688,73168049849
Serbia,Europe,2007,74.0,10150265,9786.53,SRB,688,99335872930
Sierra Leone,Africa,1952,30.33,2143249,879.79,SLE,694,1885609038
Sierra Leone,Africa,1957,31.57,2295678,1004.48,SLE,694,2305962637
Sierra Leone,Africa,1962,32.77,2467895,1116.64,SLE,694,2755750273
Sierra Leone,Africa,1967,34.11,2662190,1206.04,SLE,694,3210707628
Sierra Leone,Africa,1972,35.4,2879013,1353.76,SLE,694,3897492639
Sierra Leone,Africa,1977,36.79,3140897,1348.29,SLE,694,4234840016
Sierra Leone,Africa,1982,38.44,3464522,1465.01,SLE,694,5075559375
Sierra Leone,Africa,1987,40.01,3868905,1294.45,SLE,694,5008104077
Sierra Leone,Africa,1992,38.33,4260884,1068.7,SLE,694,4553606731
Sierra Leone,Africa,1997,39.9,4578212,574.65,SLE,694,2630869526
Sierra Leone,Africa,2002,41.01,5359092,699.49,SLE,694,3748631263
Sierra Leone,Africa,2007,42.57,6144562,862.54,SLE,694,5299930507
Singapore,Asia,1952,60.4,1127000,2315.14,SGP,702,2609162780
Singapore,Asia,1957,63.18,1445929,2843.1,SGP,702,4110920740
Singapore,Asia,1962,65.8,1750200,3674.74,SGP,702,6431529948
Singapore,Asia,1967,67.95,1977600,4977.42,SGP,702,9843345792
Singapore,Asia,1972,69.52,2152400,8597.76,SGP,702,18505818624
Singapore,Asia,1977,70.8,2325300,11210.09,SGP,702,26066822277
Singapore,Asia,1982,71.76,2651869,15169.16,SGP,702,40226625160
Singapore,Asia,1987,73.56,2794552,18861.53,SGP,702,52709526385
Singapore,Asia,1992,75.79,3235865,24769.89,SGP,702,80152020105
Singapore,Asia,1997,77.16,3802309,33519.48,SGP,702,127451420479
Singapore,Asia,2002,78.77,4197776,36023.11,SGP,702,151216946603
Singapore,Asia,2007,79.97,4553009,47143.18,SGP,702,214643322829
Slovak Republic,Europe,1952,64.36,3558137,5074.66,SVK,703,18056335508
Slovak Republic,Europe,1957,67.45,3844277,6093.26,SVK,703,23424179273
Slovak Republic,Europe,1962,70.33,4237384,7481.11,SVK,703,31700335816
Slovak Republic,Europe,1967,70.98,4442238,8412.9,SVK,703,37372104070
Slovak Republic,Europe,1972,70.35,4593433,9674.17,SVK,703,44437651726
Slovak Republic,Europe,1977,70.45,4827803,10922.66,SVK,703,52732450716
Slovak Republic,Europe,1982,70.8,5048043,11348.55,SVK,703,57287968388
Slovak Republic,Europe,1987,71.08,5199318,12037.27,SVK,703,62585594582
Slovak Republic,Europe,1992,71.38,5302888,9498.47,SVK,703,50369322581
Slovak Republic,Europe,1997,72.71,5383010,12126.23,SVK,703,65275617352
Slovak Republic,Europe,2002,73.8,5410052,13638.78,SVK,703,73786509017
Slovak Republic,Europe,2007,74.66,5447502,18678.31,SVK,703,101750131082
Slovenia,Europe,1952,65.57,1489518,4215.04,SVN,705,6278377951
Slovenia,Europe,1957,67.85,1533070,5862.28,SVN,705,8987285600
Slovenia,Europe,1962,69.15,1582962,7402.3,SVN,705,11717559613
Slovenia,Europe,1967,69.18,1646912,9405.49,SVN,705,15490014347
Slovenia,Europe,1972,69.82,1694510,12383.49,SVN,705,20983947640
Slovenia,Europe,1977,70.97,1746919,15277.03,SVN,705,26687733971
Slovenia,Europe,1982,71.06,1861252,17866.72,SVN,705,33254468333
Slovenia,Europe,1987,72.25,1945870,18678.53,SVN,705,36345991171
Slovenia,Europe,1992,73.64,1999210,14214.72,SVN,705,28418210371
Slovenia,Europe,1997,75.13,2011612,17161.11,SVN,705,34521494809
Slovenia,Europe,2002,76.66,2011497,20660.02,SVN,705,41557568250
Slovenia,Europe,2007,77.93,2009245,25768.26,SVN,705,51774747564
Somalia,Africa,1952,32.98,2526994,1135.75,SOM,706,2870033436
Somalia,Africa,1957,34.98,2780415,1258.15,SOM,706,3498179132
Somalia,Africa,1962,36.98,3080153,1369.49,SOM,706,4218238732
Somalia,Africa,1967,38.98,3428839,1284.73,SOM,706,4405132328
Somalia,Africa,1972,40.97,3840161,1254.58,SOM,706,4817789187
Somalia,Africa,1977,41.97,4353666,1450.99,SOM,706,6317125829
Somalia,Africa,1982,42.96,5828892,1176.81,SOM,706,6859498395
Somalia,Africa,1987,44.5,6921858,1093.24,SOM,706,7567252040
Somalia,Africa,1992,39.66,6099799,926.96,SOM,706,5654269681
Somalia,Africa,1997,43.8,6633514,930.6,SOM,706,6173148128
Somalia,Africa,2002,45.94,7753310,882.08,SOM,706,6839039685
Somalia,Africa,2007,48.16,9118773,926.14,SOM,706,8445260426
South Africa,Africa,1952,45.01,14264935,4725.3,ZAF,710,67406097356
South Africa,Africa,1957,47.98,16151549,5487.1,ZAF,710,88625164518
South Africa,Africa,1962,49.95,18356657,5768.73,ZAF,710,105894597936
South Africa,Africa,1967,51.93,20997321,7114.48,ZAF,710,149385020308
South Africa,Africa,1972,53.7,23935810,7765.96,ZAF,710,185884543028
South Africa,Africa,1977,55.53,27129932,8028.65,ZAF,710,217816728552
South Africa,Africa,1982,58.16,31140029,8568.27,ZAF,710,266816176280
South Africa,Africa,1987,60.83,35933379,7825.82,ZAF,710,281208156046
South Africa,Africa,1992,61.89,39964159,7225.07,ZAF,710,288743846266
South Africa,Africa,1997,60.24,42835005,7479.19,ZAF,710,320371141046
South Africa,Africa,2002,53.36,44433622,7710.95,ZAF,710,342625437561
South Africa,Africa,2007,49.34,43997828,9269.66,ZAF,710,407844906298
Spain,Europe,1952,64.94,28549870,3834.03,ESP,724,109461058076
Spain,Europe,1957,66.66,29841614,4564.8,ESP,724,136220999587
Spain,Europe,1962,69.69,31158061,5693.84,ESP,724,177409014044
Spain,Europe,1967,71.44,32850275,7993.51,ESP,724,262589001715
Spain,Europe,1972,73.06,34513161,10638.75,ESP,724,367176891589
Spain,Europe,1977,74.39,36439000,13236.92,ESP,724,482340127880
Spain,Europe,1982,76.3,37983310,13926.17,ESP,724,528962032223
Spain,Europe,1987,76.9,38880702,15764.98,ESP,724,612953489416
Spain,Europe,1992,77.57,39549438,18603.06,ESP,724,735740568080
Spain,Europe,1997,78.77,39855442,20445.3,ESP,724,814856468323
Spain,Europe,2002,79.78,40152517,24835.47,ESP,724,997206631378
Spain,Europe,2007,80.94,40448191,28821.06,ESP,724,1165759739702
Sri Lanka,Asia,1952,57.59,7982342,1083.53,LKA,144,8649107027
Sri Lanka,Asia,1957,61.46,9128546,1072.55,LKA,144,9790822012
Sri Lanka,Asia,1962,62.19,10421936,1074.47,LKA,144,11198057574
Sri Lanka,Asia,1967,64.27,11737396,1135.51,LKA,144,13327930532
Sri Lanka,Asia,1972,65.04,13016733,1213.4,LKA,144,15794503822
Sri Lanka,Asia,1977,65.95,14116836,1348.78,LKA,144,19040506060
Sri Lanka,Asia,1982,68.76,15410151,1648.08,LKA,144,25397161660
Sri Lanka,Asia,1987,69.01,16495304,1876.77,LKA,144,30957891688
Sri Lanka,Asia,1992,70.38,17587060,2153.74,LKA,144,37877954604
Sri Lanka,Asia,1997,70.46,18698655,2664.48,LKA,144,49822192274
Sri Lanka,Asia,2002,70.82,19576783,3015.38,LKA,144,59031439923
Sri Lanka,Asia,2007,72.4,20378239,3970.1,LKA,144,80903646654
Sudan,Africa,1952,38.64,8504667,1615.99,SDN,736,13743456825
Sudan,Africa,1957,39.62,9753392,1770.34,SDN,736,17266819993
Sudan,Africa,1962,40.87,11183227,1959.59,SDN,736,21914539797
Sudan,Africa,1967,42.86,12716129,1688.0,SDN,736,21464825752
Sudan,Africa,1972,45.08,14597019,1659.65,SDN,736,24225942583
Sudan,Africa,1977,47.8,17104986,2202.99,SDN,736,37682113108
Sudan,Africa,1982,50.34,20367053,1895.54,SDN,736,38606563644
Sudan,Africa,1987,51.74,24725960,1507.82,SDN,736,37282297007
Sudan,Africa,1992,53.56,28227588,1492.2,SDN,736,42121206814
Sudan,Africa,1997,55.37,32160729,1632.21,SDN,736,52493063481
Sudan,Africa,2002,56.37,37090298,1993.4,SDN,736,73935800033
Sudan,Africa,2007,58.56,42292929,2602.39,SDN,736,110062695500
Swaziland,Africa,1952,41.41,290243,1148.38,SWZ,748,333309256
Swaziland,Africa,1957,43.42,326741,1244.71,SWZ,748,406697790
Swaziland,Africa,1962,44.99,370006,1856.18,SWZ,748,686797737
Swaziland,Africa,1967,46.63,420690,2613.1,SWZ,748,1099305039
Swaziland,Africa,1972,49.55,480105,3364.84,SWZ,748,1615476508
Swaziland,Africa,1977,52.54,551425,3781.41,SWZ,748,2085164009
Swaziland,Africa,1982,55.56,649901,3895.38,SWZ,748,2531611357
Swaziland,Africa,1987,57.68,779348,3984.84,SWZ,748,3105577084
Swaziland,Africa,1992,58.47,962344,3553.02,SWZ,748,3419227479
Swaziland,Africa,1997,54.29,1054486,3876.77,SWZ,748,4087999690
Swaziland,Africa,2002,43.87,1130269,4128.12,SWZ,748,4665886064
Swaziland,Africa,2007,39.61,1133066,4513.48,SWZ,748,5114070730
Sweden,Europe,1952,71.86,7124673,8527.84,SWE,752,60758071396
Sweden,Europe,1957,72.49,7363802,9911.88,SWE,752,72989121768
Sweden,Europe,1962,73.37,7561588,12329.44,SWE,752,93230145551
Sweden,Europe,1967,74.16,7867931,15258.3,SWE,752,120051251577
Sweden,Europe,1972,74.72,8122293,17832.02,SWE,752,144836891222
Sweden,Europe,1977,75.44,8251648,18855.73,SWE,752,155590846743
Sweden,Europe,1982,76.42,8325260,20667.38,SWE,752,172061312019
Sweden,Europe,1987,77.19,8421403,23586.93,SWE,752,198635043063
Sweden,Europe,1992,78.16,8718867,23880.02,SWE,752,208206718337
Sweden,Europe,1997,79.39,8897619,25266.59,SWE,752,224812491249
Sweden,Europe,2002,80.04,8954175,29341.63,SWE,752,262730089805
Sweden,Europe,2007,80.88,9031088,33859.75,SWE,752,305790381908
Switzerland,Europe,1952,69.62,4815000,14734.23,CHE,756,70945317450
Switzerland,Europe,1957,70.56,5126000,17909.49,CHE,756,91804045740
Switzerland,Europe,1962,71.32,5666000,20431.09,CHE,756,115762555940
Switzerland,Europe,1967,72.77,6063000,22966.14,CHE,756,139243706820
Switzerland,Europe,1972,73.78,6401400,27195.11,CHE,756,174086777154
Switzerland,Europe,1977,75.39,6316424,26982.29,CHE,756,170431584131
Switzerland,Europe,1982,76.21,6468126,28397.72,CHE,756,183680031073
Switzerland,Europe,1987,77.41,6649942,30281.7,CHE,756,201371548661
Switzerland,Europe,1992,78.03,6995447,31871.53,CHE,756,222955598924
Switzerland,Europe,1997,79.37,7193761,32135.32,CHE,756,231173811739
Switzerland,Europe,2002,80.62,7361757,34480.96,CHE,756,253840448647
Switzerland,Europe,2007,81.7,7554661,37506.42,CHE,756,283348288424
Syria,Asia,1952,45.88,3661549,1643.49,SYR,760,6017719166
Syria,Asia,1957,48.28,4149908,2117.23,SYR,760,8786309715
Syria,Asia,1962,50.3,4834621,2193.04,SYR,760,10602517238
Syria,Asia,1967,53.66,5680812,1881.92,SYR,760,10690833719
Syria,Asia,1972,57.3,6701172,2571.42,SYR,760,17231527704
Syria,Asia,1977,61.2,7932503,3195.48,SYR,760,25348154686
Syria,Asia,1982,64.59,9410494,3761.84,SYR,760,35400772749
Syria,Asia,1987,66.97,11242847,3116.77,SYR,760,35041368244
Syria,Asia,1992,69.25,13219062,3340.54,SYR,760,44158805373
Syria,Asia,1997,71.53,15081016,4014.24,SYR,760,60538817668
Syria,Asia,2002,73.05,17155814,4090.93,SYR,760,70183234167
Syria,Asia,2007,74.14,19314747,4184.55,SYR,760,80823524559
Taiwan,Asia,1952,58.5,8550362,1206.95,TWN,158,10319859416
Taiwan,Asia,1957,62.4,10164215,1507.86,TWN,158,15326213230
Taiwan,Asia,1962,65.2,11918938,1822.88,TWN,158,21726793701
Taiwan,Asia,1967,67.5,13648692,2643.86,TWN,158,36085230831
Taiwan,Asia,1972,69.39,15226039,4062.52,TWN,158,61856087958
Taiwan,Asia,1977,70.59,16785196,5596.52,TWN,158,93938685118
Taiwan,Asia,1982,72.16,18501390,7426.35,TWN,158,137397797626
Taiwan,Asia,1987,73.4,19757799,11054.56,TWN,158,218413774513
Taiwan,Asia,1992,74.26,20686918,15215.66,TWN,158,314765110736
Taiwan,Asia,1997,75.25,21628605,20206.82,TWN,158,437045328086
Taiwan,Asia,2002,76.99,22454239,23235.42,TWN,158,521733673945
Taiwan,Asia,2007,78.4,23174294,28718.28,TWN,158,665525863894
Tanzania,Africa,1952,41.22,8322925,716.65,TZA,834,5964624201
Tanzania,Africa,1957,42.97,9452826,698.54,TZA,834,6603177074
Tanzania,Africa,1962,44.25,10863958,722.0,TZA,834,7843777676
Tanzania,Africa,1967,45.76,12607312,848.22,TZA,834,10693774185
Tanzania,Africa,1972,47.62,14706593,915.99,TZA,834,13471092122
Tanzania,Africa,1977,49.92,17129565,962.49,TZA,834,16487035017
Tanzania,Africa,1982,50.61,19844382,874.24,TZA,834,17348752520
Tanzania,Africa,1987,51.54,23040630,831.82,TZA,834,19165656847
Tanzania,Africa,1992,50.44,26605473,825.68,TZA,834,21967606947
Tanzania,Africa,1997,48.47,30686889,789.19,TZA,834,24217785930
Tanzania,Africa,2002,49.65,34593779,899.07,TZA,834,31102228886
Tanzania,Africa,2007,52.52,38139640,1107.48,TZA,834,42238888507
Thailand,Asia,1952,50.85,21289402,757.8,THA,764,16133108836
Thailand,Asia,1957,53.63,25041917,793.58,THA,764,19872764493
Thailand,Asia,1962,56.06,29263397,1002.2,THA,764,29327776473
Thailand,Asia,1967,58.28,34024249,1295.46,THA,764,44077053610
Thailand,Asia,1972,60.4,39276153,1524.36,THA,764,59870996587
Thailand,Asia,1977,62.49,44148285,1961.22,THA,764,86584499508
